id,lemma,swedish,english,partOfSpeech,frequencyRank,cefrLevel,packIds,tags,priority,exampleSv,exampleEn,phonetic,audioUrl,notes,normalizedKey,isPhrase,sources
sv_000001,dag,dag,day,noun,1,A1,a1_core,daily_life | common | high_priority,5,Dag används ofta i vardaglig svenska.,Day is often used in everyday Swedish.,,,seed dictionary enrichment,dag|noun,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00001""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00001""}]"
sv_001485,du ska försöka rätt svar,du ska försöka rätt svar,you will try the right answer,phrase,1485,A2,a2_core,conversation | common | spoken,3,Du ska försöka rätt svar används ofta i vardaglig svenska.,You will try the right answer is often used in everyday Swedish.,,,seed dictionary enrichment,duskaförsökarättsvar|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01485""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01485""}]"
sv_001486,du ska försöka ett annat exempel,du ska försöka ett annat exempel,you will try another example,phrase,1486,A2,a2_core,conversation | common | spoken,3,Du ska försöka ett annat exempel används ofta i vardaglig svenska.,You will try another example is often used in everyday Swedish.,,,seed dictionary enrichment,duskaförsökaettannatexempel|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01486""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01486""}]"
sv_001487,du ska försöka ett nytt sätt,du ska försöka ett nytt sätt,you will try a new way,phrase,1487,A2,a2_core,conversation | common | spoken,3,Du ska försöka ett nytt sätt används ofta i vardaglig svenska.,You will try a new way is often used in everyday Swedish.,,,seed dictionary enrichment,duskaförsökaettnyttsätt|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01487""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01487""}]"
sv_001488,du ska försöka den viktigaste delen,du ska försöka den viktigaste delen,you will try the most important part,phrase,1488,A2,a2_core,conversation | common | spoken,3,Du ska försöka den viktigaste delen används ofta i vardaglig svenska.,You will try the most important part is often used in everyday Swedish.,,,seed dictionary enrichment,duskaförsökadenviktigastedelen|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01488""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01488""}]"
sv_001489,du ska hitta svenska ord,du ska hitta svenska ord,you will find Swedish words,phrase,1489,A2,a2_core,conversation | common | spoken,3,Du ska hitta svenska ord används ofta i vardaglig svenska.,You will find swedish words is often used in everyday Swedish.,,,seed dictionary enrichment,duskahittasvenskaord|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01489""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01489""}]"
sv_001490,du ska hitta det här uttrycket,du ska hitta det här uttrycket,you will find this expression,phrase,1490,A2,a2_core,conversation | common | spoken,3,Du ska hitta det här uttrycket används ofta i vardaglig svenska.,You will find this expression is often used in everyday Swedish.,,,seed dictionary enrichment,duskahittadethäruttrycket|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01490""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01490""}]"
sv_001491,du ska hitta nästa steg,du ska hitta nästa steg,you will find the next step,phrase,1491,A2,a2_core,conversation | common | spoken,3,Du ska hitta nästa steg används ofta i vardaglig svenska.,You will find the next step is often used in everyday Swedish.,,,seed dictionary enrichment,duskahittanästasteg|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01491""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01491""}]"
sv_001492,du ska hitta den här planen,du ska hitta den här planen,you will find this plan,phrase,1492,A2,a2_core,conversation | common | spoken,3,Du ska hitta den här planen används ofta i vardaglig svenska.,You will find this plan is often used in everyday Swedish.,,,seed dictionary enrichment,duskahittadenhärplanen|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01492""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01492""}]"
sv_001493,du ska hitta en bättre lösning,du ska hitta en bättre lösning,you will find a better solution,phrase,1493,A2,a2_core,conversation | common | spoken,3,Du ska hitta en bättre lösning används ofta i vardaglig svenska.,You will find a better solution is often used in everyday Swedish.,,,seed dictionary enrichment,duskahittaenbättrelösning|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01493""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01493""}]"
sv_001494,du ska hitta mer information,du ska hitta mer information,you will find more information,phrase,1494,A2,a2_core,conversation | common | spoken,3,Du ska hitta mer information används ofta i vardaglig svenska.,You will find more information is often used in everyday Swedish.,,,seed dictionary enrichment,duskahittamerinformation|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01494""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01494""}]"
sv_001495,du ska hitta rätt svar,du ska hitta rätt svar,you will find the right answer,phrase,1495,A2,a2_core,conversation | common | spoken,3,Du ska hitta rätt svar används ofta i vardaglig svenska.,You will find the right answer is often used in everyday Swedish.,,,seed dictionary enrichment,duskahittarättsvar|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01495""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01495""}]"
sv_001496,du ska hitta ett annat exempel,du ska hitta ett annat exempel,you will find another example,phrase,1496,A2,a2_core,conversation | common | spoken,3,Du ska hitta ett annat exempel används ofta i vardaglig svenska.,You will find another example is often used in everyday Swedish.,,,seed dictionary enrichment,duskahittaettannatexempel|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01496""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01496""}]"
sv_001497,du ska hitta ett nytt sätt,du ska hitta ett nytt sätt,you will find a new way,phrase,1497,A2,a2_core,conversation | common | spoken,3,Du ska hitta ett nytt sätt används ofta i vardaglig svenska.,You will find a new way is often used in everyday Swedish.,,,seed dictionary enrichment,duskahittaettnyttsätt|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01497""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01497""}]"
sv_001498,du ska hitta den viktigaste delen,du ska hitta den viktigaste delen,you will find the most important part,phrase,1498,A2,a2_core,conversation | common | spoken,3,Du ska hitta den viktigaste delen används ofta i vardaglig svenska.,You will find the most important part is often used in everyday Swedish.,,,seed dictionary enrichment,duskahittadenviktigastedelen|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01498""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01498""}]"
sv_001499,du får börja svenska ord,du får börja svenska ord,you may start Swedish words,phrase,1499,A2,a2_core,conversation | common | spoken,3,Du får börja svenska ord används ofta i vardaglig svenska.,You may start swedish words is often used in everyday Swedish.,,,seed dictionary enrichment,dufårbörjasvenskaord|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01499""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01499""}]"
sv_001500,du får börja det här uttrycket,du får börja det här uttrycket,you may start this expression,phrase,1500,A2,a2_core,conversation | common | spoken,3,Du får börja det här uttrycket används ofta i vardaglig svenska.,You may start this expression is often used in everyday Swedish.,,,seed dictionary enrichment,dufårbörjadethäruttrycket|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01500""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01500""}]"
sv_001501,du får börja nästa steg,du får börja nästa steg,you may start the next step,phrase,1501,A2,a2_core,conversation | common | spoken,3,Du får börja nästa steg används ofta i vardaglig svenska.,You may start the next step is often used in everyday Swedish.,,,seed dictionary enrichment,dufårbörjanästasteg|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01501""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01501""}]"
sv_001502,du får börja den här planen,du får börja den här planen,you may start this plan,phrase,1502,A2,a2_core,conversation | common | spoken,3,Du får börja den här planen används ofta i vardaglig svenska.,You may start this plan is often used in everyday Swedish.,,,seed dictionary enrichment,dufårbörjadenhärplanen|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01502""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01502""}]"
sv_001503,du får börja en bättre lösning,du får börja en bättre lösning,you may start a better solution,phrase,1503,A2,a2_core,conversation | common | spoken,3,Du får börja en bättre lösning används ofta i vardaglig svenska.,You may start a better solution is often used in everyday Swedish.,,,seed dictionary enrichment,dufårbörjaenbättrelösning|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01503""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01503""}]"
sv_001504,du får börja mer information,du får börja mer information,you may start more information,phrase,1504,A2,a2_core,conversation | common | spoken,3,Du får börja mer information används ofta i vardaglig svenska.,You may start more information is often used in everyday Swedish.,,,seed dictionary enrichment,dufårbörjamerinformation|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01504""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01504""}]"
sv_001505,du får börja rätt svar,du får börja rätt svar,you may start the right answer,phrase,1505,A2,a2_core,conversation | common | spoken,3,Du får börja rätt svar används ofta i vardaglig svenska.,You may start the right answer is often used in everyday Swedish.,,,seed dictionary enrichment,dufårbörjarättsvar|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01505""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01505""}]"
sv_001506,du får börja ett annat exempel,du får börja ett annat exempel,you may start another example,phrase,1506,A2,a2_core,conversation | common | spoken,3,Du får börja ett annat exempel används ofta i vardaglig svenska.,You may start another example is often used in everyday Swedish.,,,seed dictionary enrichment,dufårbörjaettannatexempel|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01506""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01506""}]"
sv_001507,du får börja ett nytt sätt,du får börja ett nytt sätt,you may start a new way,phrase,1507,A2,a2_core,conversation | common | spoken,3,Du får börja ett nytt sätt används ofta i vardaglig svenska.,You may start a new way is often used in everyday Swedish.,,,seed dictionary enrichment,dufårbörjaettnyttsätt|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01507""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01507""}]"
sv_001508,du får börja den viktigaste delen,du får börja den viktigaste delen,you may start the most important part,phrase,1508,A2,a2_core,conversation | common | spoken,3,Du får börja den viktigaste delen används ofta i vardaglig svenska.,You may start the most important part is often used in everyday Swedish.,,,seed dictionary enrichment,dufårbörjadenviktigastedelen|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01508""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01508""}]"
sv_001509,du får fortsätta svenska ord,du får fortsätta svenska ord,you may continue Swedish words,phrase,1509,A2,a2_core,conversation | common | spoken,3,Du får fortsätta svenska ord används ofta i vardaglig svenska.,You may continue swedish words is often used in everyday Swedish.,,,seed dictionary enrichment,dufårfortsättasvenskaord|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01509""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01509""}]"
sv_001510,du får fortsätta det här uttrycket,du får fortsätta det här uttrycket,you may continue this expression,phrase,1510,A2,a2_core,conversation | common | spoken,3,Du får fortsätta det här uttrycket används ofta i vardaglig svenska.,You may continue this expression is often used in everyday Swedish.,,,seed dictionary enrichment,dufårfortsättadethäruttrycket|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01510""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01510""}]"
sv_001511,du får fortsätta nästa steg,du får fortsätta nästa steg,you may continue the next step,phrase,1511,A2,a2_core,conversation | common | spoken,3,Du får fortsätta nästa steg används ofta i vardaglig svenska.,You may continue the next step is often used in everyday Swedish.,,,seed dictionary enrichment,dufårfortsättanästasteg|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01511""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01511""}]"
sv_001512,du får fortsätta den här planen,du får fortsätta den här planen,you may continue this plan,phrase,1512,A2,a2_core,conversation | common | spoken,3,Du får fortsätta den här planen används ofta i vardaglig svenska.,You may continue this plan is often used in everyday Swedish.,,,seed dictionary enrichment,dufårfortsättadenhärplanen|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01512""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01512""}]"
sv_001513,du får fortsätta en bättre lösning,du får fortsätta en bättre lösning,you may continue a better solution,phrase,1513,A2,a2_core,conversation | common | spoken,3,Du får fortsätta en bättre lösning används ofta i vardaglig svenska.,You may continue a better solution is often used in everyday Swedish.,,,seed dictionary enrichment,dufårfortsättaenbättrelösning|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01513""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01513""}]"
sv_001514,du får fortsätta mer information,du får fortsätta mer information,you may continue more information,phrase,1514,A2,a2_core,conversation | common | spoken,3,Du får fortsätta mer information används ofta i vardaglig svenska.,You may continue more information is often used in everyday Swedish.,,,seed dictionary enrichment,dufårfortsättamerinformation|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01514""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01514""}]"
sv_001515,du får fortsätta rätt svar,du får fortsätta rätt svar,you may continue the right answer,phrase,1515,A2,a2_core,conversation | common | spoken,3,Du får fortsätta rätt svar används ofta i vardaglig svenska.,You may continue the right answer is often used in everyday Swedish.,,,seed dictionary enrichment,dufårfortsättarättsvar|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01515""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01515""}]"
sv_001516,du får fortsätta ett annat exempel,du får fortsätta ett annat exempel,you may continue another example,phrase,1516,A2,a2_core,conversation | common | spoken,3,Du får fortsätta ett annat exempel används ofta i vardaglig svenska.,You may continue another example is often used in everyday Swedish.,,,seed dictionary enrichment,dufårfortsättaettannatexempel|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01516""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01516""}]"
sv_001517,du får fortsätta ett nytt sätt,du får fortsätta ett nytt sätt,you may continue a new way,phrase,1517,A2,a2_core,conversation | common | spoken,3,Du får fortsätta ett nytt sätt används ofta i vardaglig svenska.,You may continue a new way is often used in everyday Swedish.,,,seed dictionary enrichment,dufårfortsättaettnyttsätt|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01517""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01517""}]"
sv_001518,du får fortsätta den viktigaste delen,du får fortsätta den viktigaste delen,you may continue the most important part,phrase,1518,A2,a2_core,conversation | common | spoken,3,Du får fortsätta den viktigaste delen används ofta i vardaglig svenska.,You may continue the most important part is often used in everyday Swedish.,,,seed dictionary enrichment,dufårfortsättadenviktigastedelen|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01518""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01518""}]"
sv_001519,du får förstå svenska ord,du får förstå svenska ord,you may understand Swedish words,phrase,1519,A2,a2_core,conversation | common | spoken,3,Du får förstå svenska ord används ofta i vardaglig svenska.,You may understand swedish words is often used in everyday Swedish.,,,seed dictionary enrichment,dufårförståsvenskaord|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01519""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01519""}]"
sv_001520,du får förstå det här uttrycket,du får förstå det här uttrycket,you may understand this expression,phrase,1520,A2,a2_core,conversation | common | spoken,3,Du får förstå det här uttrycket används ofta i vardaglig svenska.,You may understand this expression is often used in everyday Swedish.,,,seed dictionary enrichment,dufårförstådethäruttrycket|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01520""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01520""}]"
sv_001521,du får förstå nästa steg,du får förstå nästa steg,you may understand the next step,phrase,1521,A2,a2_core,conversation | common | spoken,3,Du får förstå nästa steg används ofta i vardaglig svenska.,You may understand the next step is often used in everyday Swedish.,,,seed dictionary enrichment,dufårförstånästasteg|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01521""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01521""}]"
sv_001522,du får förstå den här planen,du får förstå den här planen,you may understand this plan,phrase,1522,A2,a2_core,conversation | common | spoken,3,Du får förstå den här planen används ofta i vardaglig svenska.,You may understand this plan is often used in everyday Swedish.,,,seed dictionary enrichment,dufårförstådenhärplanen|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01522""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01522""}]"
sv_001523,du får förstå en bättre lösning,du får förstå en bättre lösning,you may understand a better solution,phrase,1523,A2,a2_core,conversation | common | spoken,3,Du får förstå en bättre lösning används ofta i vardaglig svenska.,You may understand a better solution is often used in everyday Swedish.,,,seed dictionary enrichment,dufårförståenbättrelösning|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01523""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01523""}]"
sv_001524,du får förstå mer information,du får förstå mer information,you may understand more information,phrase,1524,A2,a2_core,conversation | common | spoken,3,Du får förstå mer information används ofta i vardaglig svenska.,You may understand more information is often used in everyday Swedish.,,,seed dictionary enrichment,dufårförståmerinformation|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01524""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01524""}]"
sv_001525,du får förstå rätt svar,du får förstå rätt svar,you may understand the right answer,phrase,1525,A2,a2_core,conversation | common | spoken,3,Du får förstå rätt svar används ofta i vardaglig svenska.,You may understand the right answer is often used in everyday Swedish.,,,seed dictionary enrichment,dufårförstårättsvar|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01525""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01525""}]"
sv_001526,du får förstå ett annat exempel,du får förstå ett annat exempel,you may understand another example,phrase,1526,A2,a2_core,conversation | common | spoken,3,Du får förstå ett annat exempel används ofta i vardaglig svenska.,You may understand another example is often used in everyday Swedish.,,,seed dictionary enrichment,dufårförståettannatexempel|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01526""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01526""}]"
sv_001527,du får förstå ett nytt sätt,du får förstå ett nytt sätt,you may understand a new way,phrase,1527,A2,a2_core,conversation | common | spoken,3,Du får förstå ett nytt sätt används ofta i vardaglig svenska.,You may understand a new way is often used in everyday Swedish.,,,seed dictionary enrichment,dufårförståettnyttsätt|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01527""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01527""}]"
sv_001528,du får förstå den viktigaste delen,du får förstå den viktigaste delen,you may understand the most important part,phrase,1528,A2,a2_core,conversation | common | spoken,3,Du får förstå den viktigaste delen används ofta i vardaglig svenska.,You may understand the most important part is often used in everyday Swedish.,,,seed dictionary enrichment,dufårförstådenviktigastedelen|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01528""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01528""}]"
sv_001529,du får lära svenska ord,du får lära svenska ord,you may learn Swedish words,phrase,1529,A2,a2_core,conversation | common | spoken,3,Du får lära svenska ord används ofta i vardaglig svenska.,You may learn swedish words is often used in everyday Swedish.,,,seed dictionary enrichment,dufårlärasvenskaord|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01529""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01529""}]"
sv_001530,du får lära det här uttrycket,du får lära det här uttrycket,you may learn this expression,phrase,1530,A2,a2_core,conversation | common | spoken,3,Du får lära det här uttrycket används ofta i vardaglig svenska.,You may learn this expression is often used in everyday Swedish.,,,seed dictionary enrichment,dufårläradethäruttrycket|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01530""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01530""}]"
sv_001531,du får lära nästa steg,du får lära nästa steg,you may learn the next step,phrase,1531,A2,a2_core,conversation | common | spoken,3,Du får lära nästa steg används ofta i vardaglig svenska.,You may learn the next step is often used in everyday Swedish.,,,seed dictionary enrichment,dufårläranästasteg|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01531""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01531""}]"
sv_001532,du får lära den här planen,du får lära den här planen,you may learn this plan,phrase,1532,A2,a2_core,conversation | common | spoken,3,Du får lära den här planen används ofta i vardaglig svenska.,You may learn this plan is often used in everyday Swedish.,,,seed dictionary enrichment,dufårläradenhärplanen|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01532""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01532""}]"
sv_001533,du får lära en bättre lösning,du får lära en bättre lösning,you may learn a better solution,phrase,1533,A2,a2_core,conversation | common | spoken,3,Du får lära en bättre lösning används ofta i vardaglig svenska.,You may learn a better solution is often used in everyday Swedish.,,,seed dictionary enrichment,dufårläraenbättrelösning|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01533""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01533""}]"
sv_001534,du får lära mer information,du får lära mer information,you may learn more information,phrase,1534,A2,a2_core,conversation | common | spoken,3,Du får lära mer information används ofta i vardaglig svenska.,You may learn more information is often used in everyday Swedish.,,,seed dictionary enrichment,dufårläramerinformation|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01534""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01534""}]"
sv_001535,du får lära rätt svar,du får lära rätt svar,you may learn the right answer,phrase,1535,A2,a2_core,conversation | common | spoken,3,Du får lära rätt svar används ofta i vardaglig svenska.,You may learn the right answer is often used in everyday Swedish.,,,seed dictionary enrichment,dufårlärarättsvar|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01535""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01535""}]"
sv_001536,du får lära ett annat exempel,du får lära ett annat exempel,you may learn another example,phrase,1536,A2,a2_core,conversation | common | spoken,3,Du får lära ett annat exempel används ofta i vardaglig svenska.,You may learn another example is often used in everyday Swedish.,,,seed dictionary enrichment,dufårläraettannatexempel|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01536""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01536""}]"
sv_001537,du får lära ett nytt sätt,du får lära ett nytt sätt,you may learn a new way,phrase,1537,A2,a2_core,conversation | common | spoken,3,Du får lära ett nytt sätt används ofta i vardaglig svenska.,You may learn a new way is often used in everyday Swedish.,,,seed dictionary enrichment,dufårläraettnyttsätt|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01537""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01537""}]"
sv_001538,du får lära den viktigaste delen,du får lära den viktigaste delen,you may learn the most important part,phrase,1538,A2,a2_core,conversation | common | spoken,3,Du får lära den viktigaste delen används ofta i vardaglig svenska.,You may learn the most important part is often used in everyday Swedish.,,,seed dictionary enrichment,dufårläradenviktigastedelen|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01538""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01538""}]"
sv_001539,du får fråga svenska ord,du får fråga svenska ord,you may ask Swedish words,phrase,1539,A2,a2_core,conversation | common | spoken,3,Du får fråga svenska ord används ofta i vardaglig svenska.,You may ask swedish words is often used in everyday Swedish.,,,seed dictionary enrichment,dufårfrågasvenskaord|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01539""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01539""}]"
sv_001540,du får fråga det här uttrycket,du får fråga det här uttrycket,you may ask this expression,phrase,1540,A2,a2_core,conversation | common | spoken,3,Du får fråga det här uttrycket används ofta i vardaglig svenska.,You may ask this expression is often used in everyday Swedish.,,,seed dictionary enrichment,dufårfrågadethäruttrycket|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01540""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01540""}]"
sv_001541,du får fråga nästa steg,du får fråga nästa steg,you may ask the next step,phrase,1541,A2,a2_core,conversation | common | spoken,3,Du får fråga nästa steg används ofta i vardaglig svenska.,You may ask the next step is often used in everyday Swedish.,,,seed dictionary enrichment,dufårfråganästasteg|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01541""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01541""}]"
sv_001542,du får fråga den här planen,du får fråga den här planen,you may ask this plan,phrase,1542,A2,a2_core,conversation | common | spoken,3,Du får fråga den här planen används ofta i vardaglig svenska.,You may ask this plan is often used in everyday Swedish.,,,seed dictionary enrichment,dufårfrågadenhärplanen|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01542""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01542""}]"
sv_001543,du får fråga en bättre lösning,du får fråga en bättre lösning,you may ask a better solution,phrase,1543,A2,a2_core,conversation | common | spoken,3,Du får fråga en bättre lösning används ofta i vardaglig svenska.,You may ask a better solution is often used in everyday Swedish.,,,seed dictionary enrichment,dufårfrågaenbättrelösning|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01543""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01543""}]"
sv_001544,du får fråga mer information,du får fråga mer information,you may ask more information,phrase,1544,A2,a2_core,conversation | common | spoken,3,Du får fråga mer information används ofta i vardaglig svenska.,You may ask more information is often used in everyday Swedish.,,,seed dictionary enrichment,dufårfrågamerinformation|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01544""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01544""}]"
sv_001545,du får fråga rätt svar,du får fråga rätt svar,you may ask the right answer,phrase,1545,A2,a2_core,conversation | common | spoken,3,Du får fråga rätt svar används ofta i vardaglig svenska.,You may ask the right answer is often used in everyday Swedish.,,,seed dictionary enrichment,dufårfrågarättsvar|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01545""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01545""}]"
sv_001546,du får fråga ett annat exempel,du får fråga ett annat exempel,you may ask another example,phrase,1546,A2,a2_core,conversation | common | spoken,3,Du får fråga ett annat exempel används ofta i vardaglig svenska.,You may ask another example is often used in everyday Swedish.,,,seed dictionary enrichment,dufårfrågaettannatexempel|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-01546""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-01546""}]"
